36765,E,2005,29/09/2005,16,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,8,947,4,170,6,0,4,4,10,11,35,1164
36765,E,2005,29/09/2005,17,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,13,1265,0,141,3,0,0,0,8,13,24,1443
36765,E,2005,29/09/2005,18,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,3,976,2,81,2,1,1,2,8,8,22,1084
36765,W,2005,29/09/2005,7,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,6,2170,4,134,15,4,9,5,8,33,74,2388
36765,W,2005,29/09/2005,8,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,4,1231,0,93,22,10,6,0,11,30,79,1407
36765,W,2005,29/09/2005,9,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,2,623,4,82,27,10,5,4,20,30,96,807
36765,W,2005,29/09/2005,10,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,1,3,507,2,94,33,10,5,4,5,25,82,688
36765,W,2005,29/09/2005,11,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,1,508,0,84,30,6,7,2,20,36,101,694
36765,W,2005,29/09/2005,12,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,1,4,512,2,95,36,8,7,7,14,23,95,708
36765,W,2005,29/09/2005,13,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,0,1,558,1,102,22,6,1,2,12,20,63,725
36765,W,2005,29/09/2005,14,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,1,3,621,3,116,23,2,3,4,11,14,57,800
36765,W,2005,29/09/2005,15,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,2,7,948,0,135,15,4,6,5,12,18,60,1150
36765,W,2005,29/09/2005,16,11,North East,171,Redcar and Cleveland,A174,Major,A171,A1053,455000,517330,54.54824504,-1.1512568,4.4,2.73,1,15,1390,0,213,10,4,4,1,12,15,46,1664
