count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name
943640,N,2012,11/09/2012,17,11,North East,171,Redcar and Cleveland,C,Minor,,
943640,N,2012,11/09/2012,18,11,North East,171,Redcar and Cleveland,C,Minor,,
943640,S,2012,11/09/2012,7,11,North East,171,Redcar and Cleveland,C,Minor,,
943642,E,2012,21/03/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,E,2012,21/03/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,E,2012,21/03/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,E,2012,21/03/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,E,2012,21/03/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,E,2012,21/03/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,E,2012,21/03/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,E,2012,21/03/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,E,2012,21/03/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,E,2012,21/03/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,E,2012,21/03/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,E,2012,21/03/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,W,2012,21/03/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,W,2012,21/03/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,W,2012,21/03/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,W,2012,21/03/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,W,2012,21/03/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,W,2012,21/03/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,W,2012,21/03/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,W,2012,21/03/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,W,2012,21/03/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,W,2012,21/03/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,W,2012,21/03/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943642,W,2012,21/03/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,N,2012,28/09/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,N,2012,28/09/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,N,2012,28/09/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,N,2012,28/09/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,N,2012,28/09/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,N,2012,28/09/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,N,2012,28/09/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,N,2012,28/09/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,N,2012,28/09/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,N,2012,28/09/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,N,2012,28/09/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,N,2012,28/09/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,S,2012,28/09/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,S,2012,28/09/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,S,2012,28/09/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,S,2012,28/09/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,S,2012,28/09/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,S,2012,28/09/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,S,2012,28/09/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,S,2012,28/09/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,S,2012,28/09/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,S,2012,28/09/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,S,2012,28/09/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943644,S,2012,28/09/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,N,2012,20/09/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,S,2012,20/09/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,S,2012,20/09/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,S,2012,20/09/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,S,2012,20/09/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,S,2012,20/09/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,S,2012,20/09/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,S,2012,20/09/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,S,2012,20/09/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,S,2012,20/09/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,S,2012,20/09/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,S,2012,20/09/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,S,2012,20/09/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,N,2012,20/09/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,N,2012,20/09/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,N,2012,20/09/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,N,2012,20/09/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,N,2012,20/09/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,N,2012,20/09/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,N,2012,20/09/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,N,2012,20/09/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,N,2012,20/09/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,N,2012,20/09/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943655,N,2012,20/09/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,E,2012,22/05/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,E,2012,22/05/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,E,2012,22/05/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,E,2012,22/05/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,E,2012,22/05/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,E,2012,22/05/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,E,2012,22/05/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,E,2012,22/05/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,E,2012,22/05/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,E,2012,22/05/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,E,2012,22/05/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,E,2012,22/05/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,W,2012,22/05/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,W,2012,22/05/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,W,2012,22/05/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,W,2012,22/05/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,W,2012,22/05/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,W,2012,22/05/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,W,2012,22/05/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,W,2012,22/05/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,W,2012,22/05/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,W,2012,22/05/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,W,2012,22/05/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943657,W,2012,22/05/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,N,2012,12/06/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,N,2012,12/06/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,N,2012,12/06/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,N,2012,12/06/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,N,2012,12/06/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,N,2012,12/06/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,N,2012,12/06/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,N,2012,12/06/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,N,2012,12/06/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,N,2012,12/06/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,N,2012,12/06/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,N,2012,12/06/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,S,2012,12/06/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,S,2012,12/06/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,S,2012,12/06/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,S,2012,12/06/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,S,2012,12/06/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,S,2012,12/06/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,S,2012,12/06/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,S,2012,12/06/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,S,2012,12/06/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,S,2012,12/06/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,S,2012,12/06/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943659,S,2012,12/06/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,S,2012,18/05/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,S,2012,18/05/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,S,2012,18/05/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,S,2012,18/05/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,S,2012,18/05/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,S,2012,18/05/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,S,2012,18/05/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,S,2012,18/05/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,S,2012,18/05/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,S,2012,18/05/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,S,2012,18/05/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,S,2012,18/05/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,N,2012,18/05/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,N,2012,18/05/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,N,2012,18/05/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,N,2012,18/05/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,N,2012,18/05/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,N,2012,18/05/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,N,2012,18/05/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,N,2012,18/05/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,N,2012,18/05/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,N,2012,18/05/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,N,2012,18/05/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943660,N,2012,18/05/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,E,2012,15/05/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,E,2012,15/05/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,E,2012,15/05/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,E,2012,15/05/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,E,2012,15/05/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,E,2012,15/05/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,E,2012,15/05/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,E,2012,15/05/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,E,2012,15/05/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,E,2012,15/05/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,E,2012,15/05/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,E,2012,15/05/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,W,2012,15/05/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,W,2012,15/05/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,W,2012,15/05/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,W,2012,15/05/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,W,2012,15/05/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,W,2012,15/05/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,W,2012,15/05/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,W,2012,15/05/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,W,2012,15/05/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,W,2012,15/05/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,W,2012,15/05/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943662,W,2012,15/05/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943666,E,2012,01/10/2012,17,11,North East,171,Redcar and Cleveland,U,Minor,,
943666,E,2012,01/10/2012,18,11,North East,171,Redcar and Cleveland,U,Minor,,
943666,E,2012,01/10/2012,15,11,North East,171,Redcar and Cleveland,U,Minor,,
943666,E,2012,01/10/2012,16,11,North East,171,Redcar and Cleveland,U,Minor,,
943666,E,2012,01/10/2012,7,11,North East,171,Redcar and Cleveland,U,Minor,,
943666,E,2012,01/10/2012,8,11,North East,171,Redcar and Cleveland,U,Minor,,
943666,E,2012,01/10/2012,9,11,North East,171,Redcar and Cleveland,U,Minor,,
943666,E,2012,01/10/2012,10,11,North East,171,Redcar and Cleveland,U,Minor,,
943666,E,2012,01/10/2012,11,11,North East,171,Redcar and Cleveland,U,Minor,,
943666,E,2012,01/10/2012,12,11,North East,171,Redcar and Cleveland,U,Minor,,
943666,E,2012,01/10/2012,13,11,North East,171,Redcar and Cleveland,U,Minor,,
943666,E,2012,01/10/2012,14,11,North East,171,Redcar and Cleveland,U,Minor,,
16712,E,2013,10/07/2013,16,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2013,10/07/2013,17,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2013,10/07/2013,18,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2013,10/07/2013,7,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2013,10/07/2013,8,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2013,10/07/2013,9,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2013,10/07/2013,10,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2013,10/07/2013,11,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2013,10/07/2013,12,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2013,10/07/2013,13,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2013,10/07/2013,14,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2013,10/07/2013,15,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2013,10/07/2013,16,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2013,10/07/2013,17,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,W,2013,10/07/2013,18,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2013,10/07/2013,7,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2013,10/07/2013,8,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2013,10/07/2013,9,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2013,10/07/2013,10,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2013,10/07/2013,11,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2013,10/07/2013,12,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2013,10/07/2013,13,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2013,10/07/2013,14,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
16712,E,2013,10/07/2013,15,11,North East,171,Redcar and Cleveland,A174,Major,A1053,A1042
26745,E,2013,08/10/2013,7,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,E,2013,08/10/2013,8,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,E,2013,08/10/2013,9,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,E,2013,08/10/2013,10,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,E,2013,08/10/2013,11,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,E,2013,08/10/2013,12,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,E,2013,08/10/2013,13,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,E,2013,08/10/2013,14,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,E,2013,08/10/2013,15,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,E,2013,08/10/2013,16,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,E,2013,08/10/2013,17,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,E,2013,08/10/2013,18,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,W,2013,08/10/2013,7,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,W,2013,08/10/2013,8,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,W,2013,08/10/2013,9,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,W,2013,08/10/2013,10,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,W,2013,08/10/2013,11,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,W,2013,08/10/2013,12,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,W,2013,08/10/2013,13,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,W,2013,08/10/2013,14,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,W,2013,08/10/2013,15,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,W,2013,08/10/2013,16,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,W,2013,08/10/2013,17,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
26745,W,2013,08/10/2013,18,11,North East,171,Redcar and Cleveland,A173,Major,A171,A174
46750,N,2013,04/07/2013,7,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,N,2013,04/07/2013,8,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,N,2013,04/07/2013,9,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,N,2013,04/07/2013,10,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,N,2013,04/07/2013,11,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,N,2013,04/07/2013,12,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,N,2013,04/07/2013,13,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,N,2013,04/07/2013,14,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,N,2013,04/07/2013,15,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,N,2013,04/07/2013,16,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,N,2013,04/07/2013,17,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,N,2013,04/07/2013,18,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,S,2013,04/07/2013,7,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,S,2013,04/07/2013,8,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,S,2013,04/07/2013,9,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,S,2013,04/07/2013,10,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,S,2013,04/07/2013,11,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,S,2013,04/07/2013,12,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,S,2013,04/07/2013,13,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,S,2013,04/07/2013,14,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,S,2013,04/07/2013,15,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,S,2013,04/07/2013,16,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,S,2013,04/07/2013,17,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46750,S,2013,04/07/2013,18,11,North East,171,Redcar and Cleveland,A171,Major,A174(T),LA Boundary
46754,E,2013,05/09/2013,7,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,E,2013,05/09/2013,8,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,E,2013,05/09/2013,9,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,E,2013,05/09/2013,10,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,E,2013,05/09/2013,11,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,E,2013,05/09/2013,12,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,E,2013,05/09/2013,13,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,E,2013,05/09/2013,14,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,E,2013,05/09/2013,15,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,E,2013,05/09/2013,16,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,E,2013,05/09/2013,17,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,E,2013,05/09/2013,18,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,W,2013,05/09/2013,7,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,W,2013,05/09/2013,8,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,W,2013,05/09/2013,9,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,W,2013,05/09/2013,10,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,W,2013,05/09/2013,11,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,W,2013,05/09/2013,12,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,W,2013,05/09/2013,13,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,W,2013,05/09/2013,14,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,W,2013,05/09/2013,15,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,W,2013,05/09/2013,16,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,W,2013,05/09/2013,17,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
46754,W,2013,05/09/2013,18,11,North East,171,Redcar and Cleveland,A174,Major,A1042 roundabout,A1085 roundabout
47522,N,2013,25/09/2013,7,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,N,2013,25/09/2013,8,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,N,2013,25/09/2013,9,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,N,2013,25/09/2013,10,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,N,2013,25/09/2013,11,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,N,2013,25/09/2013,12,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,N,2013,25/09/2013,13,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,N,2013,25/09/2013,14,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,N,2013,25/09/2013,15,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,N,2013,25/09/2013,16,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,N,2013,25/09/2013,17,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,N,2013,25/09/2013,18,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,S,2013,25/09/2013,7,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,S,2013,25/09/2013,8,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,S,2013,25/09/2013,9,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,S,2013,25/09/2013,10,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,S,2013,25/09/2013,11,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,S,2013,25/09/2013,12,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,S,2013,25/09/2013,13,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
47522,S,2013,25/09/2013,14,11,North East,171,Redcar and Cleveland,A1043,Major,A171,LA Boundary
